cod,CD_x,CD_y,Distância
85266,3538600,3552502,122.037
85267,3538600,3552809,147.606
85268,3538600,3553302,287.069
85269,3538600,3553500,285.481
85270,3538600,3553609,280.627
85271,3538600,3554003,245.686
85272,3538600,3554102,140.02
85273,3538600,3554508,197.75
85274,3538600,3554656,274.28
85275,3538600,3554706,276.295
85276,3538600,3554805,133.103
85277,3538600,3554953,74.384
85278,3538600,3555406,231.126
85279,3538600,3556206,102.134
85280,3538600,3556354,55.561
85281,3538600,3556404,236.364
85282,3538600,3556453,161.954
85283,3538600,3556503,86.61
85284,3538600,3556701,106.061
85285,3538600,3557006,208.597
85286,3538600,3557303,176.169
85287,3538709,3538808,236.454
85288,3538709,3538907,248.342
85289,3538709,3539004,261.935
85290,3538709,3539103,143.88
85291,3538709,3539301,121.051
85292,3538709,3539400,204.553
85293,3538709,3539509,283.395
85294,3538709,3539806,217.106
85295,3538709,3540101,289.988
85296,3538709,3540200,259.392
85297,3538709,3540507,113.71
85298,3538709,3540606,87.743
85299,3538709,3540705,141.266
85300,3538709,3540804,321.294
85301,3538709,3540903,204.142
85302,3538709,3541000,267.594
85303,3538709,3541059,134.994
85304,3538709,3541109,247.103
85305,3538709,3541653,112.667
85306,3538709,3542107,62.755
85307,3538709,3542503,263.825
85308,3538709,3542602,341.064
85309,3538709,3542701,295.82
85310,3538709,3542800,325.849
85311,3538709,3542909,147.013
85312,3538709,3543006,263.276
85313,3538709,3543105,330.287
85314,3538709,3543253,217.824
85315,3538709,3543303,248.741
85316,3538709,3543402,209.196
85317,3538709,3543501,293.703
85318,3538709,3543600,373.439
85319,3538709,3543709,175.366
85320,3538709,3543907,65.635
85321,3538709,3544004,34.924
85322,3538709,3544103,249.962
85323,3538709,3544806,323.85
85324,3538709,3544905,261.978
85325,3538709,3545159,29.088
85326,3538709,3545209,84.071
85327,3538709,3545308,147.993
85328,3538709,3545605,240.052
85329,3538709,3545803,48.698
85330,3538709,3546207,110.923
85331,3538709,3546256,226.325
85332,3538709,3546306,148.95
85333,3538709,3546405,243.629
85334,3538709,3546504,203.455
85335,3538709,3546702,61.554
85336,3538709,3546801,213.932
85337,3538709,3546900,177.905
85338,3538709,3547007,59.217
85339,3538709,3547304,157.349
85340,3538709,3547502,163.473
85341,3538709,3547601,190.001
85342,3538709,3547809,242.279
85343,3538709,3547908,268.47
85344,3538709,3548005,122.204
85345,3538709,3548104,155.641
85346,3538709,3548500,284.694
85347,3538709,3548708,246.104
85348,3538709,3548807,187.796
85349,3538709,3548906,125.453
85350,3538709,3549102,170.923
85351,3538709,3549409,294.134
85352,3538709,3549508,297.153
85353,3538709,3549706,199.936
85354,3538709,3549904,257.542
85355,3538709,3549953,208.307
85356,3538709,3550100,138.042
85357,3538709,3550209,180.321
85358,3538709,3550308,184.194
85359,3538709,3550407,34.982
85360,3538709,3550605,154.069
85361,3538709,3550803,219.819
85362,3538709,3550902,189.768
85363,3538709,3551009,258.427
85364,3538709,3551108,156.446
85365,3538709,3551207,251.577
85366,3538709,3551405,208.562
85367,3538709,3551504,221.094
85368,3538709,3551603,157.799
85369,3538709,3551702,238.276
85370,3538709,3551801,364.577
85371,3538709,3551900,302.786
85372,3538709,3552106,172.283
85373,3538709,3552205,119.852
85374,3538709,3552403,67.128
85375,3538709,3552502,226.827
85376,3538709,3552601,294.512
85377,3538709,3552700,205.926
85378,3538709,3552809,183.693
85379,3538709,3553005,252.393
85380,3538709,3553104,254.339
85381,3538709,3553203,246.23
85382,3538709,3553302,187.72
85383,3538709,3553500,210.497
85384,3538709,3553609,223.201
85385,3538709,3553658,244.905
85386,3538709,3553708,218.518
85387,3538709,3553807,231.578
85388,3538709,3553856,233.423
85389,3538709,3554003,97.555
85390,3538709,3554201,260.33
85391,3538709,3554409,291.901
85392,3538709,3554508,51.892
85393,3538709,3554607,271.282
85394,3538709,3554656,125.912
85395,3538709,3554706,78.949
85396,3538709,3554755,186.726
85397,3538709,3554953,149.858
85398,3538709,3555505,268.656
85399,3538709,3555604,301.445
85400,3538709,3555901,280.368
85401,3538709,3556008,299.197
85402,3538709,3556206,106.777
85403,3538709,3556354,181.316
85404,3538709,3556404,188.835
85405,3538709,3556453,162.361
85406,3538709,3556503,130.583
85407,3538709,3556701,111.956
85408,3538709,3556800,277.932
85409,3538709,3556909,253.112
85410,3538709,3557006,133.614
85411,3538709,3557204,276.315
85412,3538709,3557303,128.64
85413,3538808,3538907,184.755
85414,3538808,3539004,335.288
85415,3538808,3539400,125.328
85416,3538808,3539509,375.236
85417,3538808,3539608,342.975
85418,3538808,3539707,120.638
85419,3538808,3539905,405.74
85420,3538808,3540002,195.672
85421,3538808,3540101,243.806
85422,3538808,3540200,375.56
85423,3538808,3540507,176.01
85424,3538808,3540606,234.394
85425,3538808,3540804,328.511
85426,3538808,3540853,270.433
85427,3538808,3540903,337.017
85428,3538808,3541059,117.022
85429,3538808,3541109,164.738
85430,3538808,3541604,270.561
85431,3538808,3541653,184.071
85432,3538808,3541703,189.398
85433,3538808,3541802,222.635
85434,3538808,3542008,214.513
85435,3538808,3542107,250.246
85436,3538808,3542206,211.67
85437,3538808,3542503,200.212
85438,3538808,3542602,293.515
85439,3538808,3542800,238.328
85440,3538808,3542909,251.637
85441,3538808,3543006,188.179
85442,3538808,3543204,89.235
85443,3538808,3543253,215.053
85444,3538808,3543501,125.392
85445,3538808,3543709,283.567
85446,3538808,3543808,272.961
85447,3538808,3543907,255.153
85448,3538808,3544004,275.22
85449,3538808,3544400,322.912
85450,3538808,3544608,285.415
85451,3538808,3544707,276.79
85452,3538808,3544806,290.347
85453,3538808,3545100,289.153
85454,3538808,3545159,254.763
85455,3538808,3545308,235.322
85456,3538808,3545407,74.63
85457,3538808,3545605,284.564
85458,3538808,3545803,294.987
85459,3538808,3546405,64.945
85460,3538808,3546504,307.058
85461,3538808,3546702,266.064
85462,3538808,3546900,272.052
85463,3538808,3547007,183.65
85464,3538808,3548054,383.526
85465,3538808,3548401,280.869
85466,3538808,3548906,299.484
85467,3538808,3549805,355.743
85468,3538808,3550100,139.74
85469,3538808,3550209,194.599
85470,3538808,3550407,206.812
85471,3538808,3550506,89.092
85472,3538808,3551108,191.859
85473,3538808,3551207,26.285
85474,3538808,3551306,423.873
85475,3538808,3551702,359.144
85476,3538808,3551801,254.278
85477,3538808,3551900,360.097
85478,3538808,3552205,267.537
85479,3538808,3552601,328.338
85480,3538808,3552700,260.573
85481,3538808,3553005,53.046
85482,3538808,3553104,341.673
85483,3538808,3553203,338.071
85484,3538808,3553401,399.087
85485,3538808,3553500,281.845
85486,3538808,3553658,336.746
85487,3538808,3553708,292.187
85488,3538808,3553807,71.141
85489,3538808,3553856,140.509
85490,3538808,3553955,154.709
85491,3538808,3554003,216.102
85492,3538808,3554201,35.038
85493,3538808,3554409,383.742
85494,3538808,3554508,234.741
85495,3538808,3554607,39.294
85496,3538808,3554656,169.404
85497,3538808,3554706,201.222
85498,3538808,3554755,219.409
85499,3538808,3555000,223.664
85500,3538808,3555208,373.173
85501,3538808,3555356,299.547
85502,3538808,3555505,115.491
85503,3538808,3555604,335.272
85504,3538808,3555703,364.677
85505,3538808,3555901,216.781
85506,3538808,3556008,290.452
85507,3538808,3556107,431.658
85508,3538808,3556602,157.019
85509,3538808,3556800,369.773
85510,3538808,3556909,326.465
85511,3538808,3557105,428.438
85512,3538808,3557154,350.631
85513,3538808,3557204,41.208
85514,3538907,3539004,192.853
85515,3538907,3539400,85.394
85516,3538907,3539509,232.8
85517,3538907,3539608,149.213
85518,3538907,3539707,177.176
85519,3538907,3539905,195.497
85520,3538907,3540002,115.453
85521,3538907,3540101,36.454
85522,3538907,3540200,235.506
85523,3538907,3540259,228.513
85524,3538907,3540309,302.195
85525,3538907,3540408,298.18
85526,3538907,3540507,230.379
85527,3538907,3540804,164.37
85528,3538907,3540853,221.91
85529,3538907,3540903,197.095
85530,3538907,3541059,141.687
85531,3538907,3541109,24.12
85532,3538907,3541406,278.008
85533,3538907,3541604,76.799
85534,3538907,3541653,237.824
85535,3538907,3541703,176.775
85536,3538907,3541802,115.228
85537,3538907,3542008,125.439
85538,3538907,3542206,207.14
85539,3538907,3542404,264.001
85540,3538907,3542503,27.69
85541,3538907,3542800,499.174
85542,3538907,3542909,175.837
85543,3538907,3543006,363.176
85544,3538907,3543204,161.713
85545,3538907,3543253,391.149
85546,3538907,3543402,229.328
85547,3538907,3543501,306.852
85548,3538907,3543709,192.776
85549,3538907,3543808,172.867
85550,3538907,3543907,237.061
85551,3538907,3544004,271.082
85552,3538907,3544202,308.332
85553,3538907,3544400,188.267
85554,3538907,3544509,305.312
85555,3538907,3544608,91.653
85556,3538907,3544707,216.402
85557,3538907,3544806,137.224
85558,3538907,3544905,270.734
85559,3538907,3545100,213.409
85560,3538907,3545159,253.721
85561,3538907,3545407,174.06
85562,3538907,3545605,142.129
85563,3538907,3545704,287.66
85564,3538907,3546108,311.235
85565,3538907,3546207,246.774
85566,3538907,3546405,133.789
85567,3538907,3546504,162.883
85568,3538907,3546603,301.231
85569,3538907,3546702,247.615
85570,3538907,3546900,181.261
85571,3538907,3547007,189.5
85572,3538907,3547205,285.005
85573,3538907,3547403,291.879
85574,3538907,3547502,274.18
85575,3538907,3547650,276.877
85576,3538907,3548054,189.764
85577,3538907,3548401,147.482
85578,3538907,3548906,199.349
85579,3538907,3549003,267.378
85580,3538907,3549201,252.957
85581,3538907,3549250,236.507
85582,3538907,3549409,292.258
85583,3538907,3549805,175.425
85584,3538907,3550100,145.829
85585,3538907,3550209,353.646
85586,3538907,3550407,212.662
85587,3538907,3550506,144.609
85588,3538907,3550902,253.587
85589,3538907,3551207,222.765
85590,3538907,3551306,230.111
85591,3538907,3551405,272.809
85592,3538907,3551504,254.205
85593,3538907,3551702,214.39
85594,3538907,3551900,206.974
85595,3538907,3552304,263.245
85596,3538907,3552551,282.43
85597,3538907,3552601,175.215
85598,3538907,3552700,110.575
85599,3538907,3553005,252.323
85600,3538907,3553104,199.238
85601,3538907,3553203,195.635
85602,3538907,3553401,205.325
85603,3538907,3553658,194.31
85604,3538907,3553708,149.752
85605,3538907,3553807,244.727
85606,3538907,3553856,314.079
85607,3538907,3553955,181.507
85608,3538907,3554003,270.88
85609,3538907,3554201,237.949
85610,3538907,3554409,241.306
85611,3538907,3554508,289.109
85612,3538907,3554607,191.067
85613,3538907,3554656,223.772
85614,3538907,3554706,163.972
85615,3538907,3554755,158.368
85616,3538907,3554904,298.157
85617,3538907,3555000,148.759
85618,3538907,3555208,179.411
85619,3538907,3555307,271.177
85620,3538907,3555356,105.785
85621,3538907,3555505,100.412
85622,3538907,3555604,182.149
85623,3538907,3555703,170.915
85624,3538907,3555802,268.298
85625,3538907,3555901,40.261
85626,3538907,3556008,137.329
85627,3538907,3556107,255.301
85628,3538907,3556305,192.121
85629,3538907,3556602,103.255
85630,3538907,3556800,227.337
85631,3538907,3556909,184.03
85632,3538907,3556958,258.653
85633,3538907,3557105,234.676
85634,3538907,3557154,181.308
85635,3538907,3557204,166.475
85636,3539004,3539301,226.346
85637,3539004,3539400,218.389
85638,3539004,3539509,59.931
85639,3539004,3539608,168.336
85640,3539004,3539707,326.722
85641,3539004,3539905,144.401
85642,3539004,3540002,261.405
85643,3539004,3540101,149.948
85644,3539004,3540200,104.14
85645,3539004,3540259,235.181
85646,3539004,3540309,215.801
85647,3539004,3540507,331.102
85648,3539004,3540606,314.958
85649,3539004,3540705,176.612
85650,3539004,3540804,93.781
85651,3539004,3540903,78.22
85652,3539004,3541059,242.139
85653,3539004,3541109,204.364
85654,3539004,3541604,198.052
85655,3539004,3541653,338.547
85656,3539004,3541802,253.923
85657,3539004,3542008,274.985
85658,3539004,3542107,294.751
85659,3539004,3542503,171.116
85660,3539004,3542701,195.023
85661,3539004,3542909,146.007
85662,3539004,3543105,167.654
85663,3539004,3543204,306.864
85664,3539004,3543402,114.51
85665,3539004,3543600,231.504
85666,3539004,3543709,114.798
85667,3539004,3543907,208.081
85668,3539004,3544004,263.074
85669,3539004,3544202,196.122
85670,3539004,3544608,224.996
85671,3539004,3544806,118.906
85672,3539004,3544905,125.429
85673,3539004,3545159,276.332
85674,3539004,3545407,323.734
85675,3539004,3545605,38.647
85676,3539004,3545803,267.328
85677,3539004,3546207,217.882
85678,3539004,3546256,161.923
85679,3539004,3546306,201.484
85680,3539004,3546405,283.464
85681,3539004,3546504,57.294
85682,3539004,3546702,218.366
85683,3539004,3546900,137.629
85684,3539004,3547007,249.484
85685,3539004,3547502,175.193
85686,3539004,3547601,183.235
85687,3539004,3547908,214.705
85688,3539004,3548054,239.818
85689,3539004,3548401,247.384
85690,3539004,3548906,155.716
85691,3539004,3549201,232.381
85692,3539004,3549250,215.931
85693,3539004,3549409,119.389
85694,3539004,3549508,148.662
85695,3539004,3549706,246.106
85696,3539004,3549805,94.403
85697,3539004,3550100,226.495
85698,3539004,3550407,230.665
85699,3539004,3550506,315.436
85700,3539004,3550902,147.69
85701,3539004,3551108,397.558
85702,3539004,3551207,354.921
85703,3539004,3551306,164.1
85704,3539004,3551405,153.935
85705,3539004,3551504,139.387
85706,3539004,3551702,90.263
85707,3539004,3551900,53.469
85708,3539004,3552403,285.315
85709,3539004,3552601,52.889
85710,3539004,3552700,90.256
85711,3539004,3553005,365.995
85712,3539004,3553104,20.59
85713,3539004,3553203,32.84
85714,3539004,3553302,218.735
85715,3539004,3553401,146.3
85716,3539004,3553609,274.276
85717,3539004,3553658,53.654
85718,3539004,3553708,54.825
85719,3539004,3553807,345.18
85720,3539004,3553856,414.547
85721,3539004,3554003,338.665
85722,3539004,3554201,370.105
85723,3539004,3554409,68.596
85724,3539004,3554508,293.001
85725,3539004,3554607,340.742
85726,3539004,3554656,324.495
85727,3539004,3554706,230.408
85728,3539004,3554755,143.733
85729,3539004,3555000,298.305
85730,3539004,3555208,199.08
85731,3539004,3555307,245.652
85732,3539004,3555356,152.714
85733,3539004,3555505,269.748
85734,3539004,3555604,73.932
85735,3539004,3555703,156.166
85736,3539004,3555901,161.583
85737,3539004,3556008,71.321
85738,3539004,3556107,191.533
85739,3539004,3556404,240.7
85740,3539004,3556602,249.207
85741,3539004,3556800,54.468
85742,3539004,3556909,12.814
85743,3539004,3556958,242.557
85744,3539004,3557105,182.838
85745,3539004,3557154,191.533
85746,3539004,3557204,316.15
85747,3539004,3557303,266.676
85748,3539103,3539301,209.775
85749,3539103,3539806,111.807
85750,3539103,3540200,356.276
85751,3539103,3540507,135.744
85752,3539103,3540606,78.616
85753,3539103,3540705,229.99
85754,3539103,3540754,235.129
85755,3539103,3540903,314.504
85756,3539103,3541000,137.318
85757,3539103,3541059,235.039
85758,3539103,3541653,126.702
85759,3539103,3542107,109.672
85760,3539103,3542305,226.552
85761,3539103,3542602,225.258
85762,3539103,3542701,389.738
85763,3539103,3542909,257.375
85764,3539103,3543006,263.155
85765,3539103,3543253,217.703
85766,3539103,3543303,132.934
85767,3539103,3543402,319.382
85768,3539103,3543709,285.728
85769,3539103,3543907,176.266
85770,3539103,3544004,124.042
85771,3539103,3544103,134.155
85772,3539103,3544301,226.874
85773,3539103,3544905,355.896
85774,3539103,3545001,177.702
85775,3539103,3545159,146.742
85776,3539103,3545209,71.031
85777,3539103,3545308,88.804
85778,3539103,3545803,122.329
85779,3539103,3546009,161.902
85780,3539103,3546207,199.647
85781,3539103,3546256,317.674
85782,3539103,3546306,237.081
85783,3539103,3546504,313.817
85784,3539103,3546702,171.916
85785,3539103,3546801,128.422
85786,3539103,3546900,288.267
85787,3539103,3547007,196.212
85788,3539103,3547304,19.272
85789,3539103,3547502,252.197
85790,3539103,3547601,284.415
85791,3539103,3547809,126.472
85792,3539103,3547908,326.11
85793,3539103,3548005,135.913
85794,3539103,3548104,200.625
85795,3539103,3548203,228.562
